,date,close,open,low,high,3m_iv,short_interest_rate
2954,2017-10-31,257.15,257.18,256.805,257.44,9.1955,2.488
2955,2017-11-01,257.49,258.04,257.07,258.43,9.1878,
2956,2017-11-02,257.59,257.41,256.19,257.75,9.1861,
2957,2017-11-03,258.45,257.77,257.3,258.5,9.1727,
2958,2017-11-06,258.85,258.3,258.22,259.0,9.1419,
2959,2017-11-07,258.67,258.97,258.09,259.35,9.1328,
2960,2017-11-08,259.11,258.47,258.15,259.22,9.1315,
2961,2017-11-09,258.17,257.73,256.36,258.39,9.1432,
2962,2017-11-10,258.09,257.73,257.37,258.2926,9.1821,
2963,2017-11-13,258.33,257.31,257.27,258.59,9.2279,
2964,2017-11-14,257.73,257.41,256.52,257.85,9.2787,
2965,2017-11-15,256.44,256.62,255.63,257.22,9.3512,2.671
2966,2017-11-16,258.62,257.52,257.4748,259.04,9.4065,
2967,2017-11-17,257.86,258.22,257.77,258.5882,9.454,
2968,2017-11-20,258.3,258.14,257.86,258.525,9.4767,
2969,2017-11-21,259.99,259.18,258.2627,260.2,9.4922,
2970,2017-11-22,259.76,260.0,259.57,260.15,9.5133,
2971,2017-11-24,260.36,260.32,260.16,260.48,9.5301,
2972,2017-11-27,260.23,260.41,260.0,260.75,9.5564,
2973,2017-11-28,262.87,260.76,260.655,262.9,9.58,
2974,2017-11-29,262.71,263.02,262.2,263.63,9.6191,
2975,2017-11-30,265.01,263.76,263.67,266.05,9.6738,2.695
2976,2017-12-01,264.46,264.76,260.76,265.31,9.7233,
2977,2017-12-04,264.14,266.31,264.08,266.8,9.7847,
2978,2017-12-05,263.19,264.43,263.04,265.15,9.8235,
2979,2017-12-06,263.24,262.87,262.71,263.73,9.8585,
2980,2017-12-07,264.07,263.09,262.94,264.43,9.8698,
2981,2017-12-08,265.51,264.99,264.0315,265.52,9.8599,
2982,2017-12-11,266.31,265.58,265.4793,266.38,9.8665,
2983,2017-12-12,266.78,266.57,266.345,267.32,9.8648,
2984,2017-12-13,266.75,267.06,266.65,267.56,9.8702,
2985,2017-12-14,265.66,267.09,265.6,267.22,9.8708,
2986,2017-12-15,266.51,265.45,265.39,267.04,9.8681,1.73
2987,2017-12-18,268.2,268.1,267.98,268.6,9.8653,
2988,2017-12-19,267.17,268.48,267.09,268.53,9.8725,
2989,2017-12-20,267.03,268.27,266.69,268.33,9.8629,
2990,2017-12-21,267.58,267.74,267.3,268.385,9.8573,
2991,2017-12-22,267.51,267.6,266.9,267.635,9.8458,
2992,2017-12-26,267.19,267.05,266.885,267.4377,9.8268,
2993,2017-12-27,267.32,267.38,267.01,267.73,9.8027,
2994,2017-12-28,267.87,267.89,267.45,267.92,9.7618,
2995,2017-12-29,266.86,268.53,266.64,268.55,9.7006,1.763
2996,2018-01-02,268.77,267.84,267.4,268.81,9.6619,
2997,2018-01-03,270.47,268.96,268.96,270.64,9.6213,
2998,2018-01-04,271.61,271.2,270.5447,272.16,9.5955,
2999,2018-01-05,273.42,272.51,271.95,273.56,9.592,
3000,2018-01-08,273.92,273.31,272.98,274.1,9.5873,
3001,2018-01-09,274.54,274.4,274.081,275.25,9.5909,
3002,2018-01-10,274.12,273.68,272.92,274.42,9.5909,
3003,2018-01-11,276.12,274.75,274.56,276.12,9.5891,
3004,2018-01-12,277.92,276.42,276.0819,278.11,9.5834,1.875
3005,2018-01-16,276.97,279.35,276.18,280.09,9.6011,
3006,2018-01-17,279.61,278.03,276.97,280.05,9.6052,
3007,2018-01-18,279.14,279.48,278.58,279.96,9.6222,
3008,2018-01-19,280.41,279.8,279.14,280.41,9.6207,
3009,2018-01-22,282.69,280.17,280.11,282.69,9.6259,
3010,2018-01-23,283.29,282.74,282.37,283.62,9.6512,
3011,2018-01-24,283.18,284.02,281.84,284.7,9.6997,
3012,2018-01-25,283.3,284.16,282.405,284.27,9.7605,
3013,2018-01-26,286.58,284.25,283.96,286.6285,9.8162,
3014,2018-01-29,284.68,285.93,284.5,286.43,9.9065,
3015,2018-01-30,281.76,282.6,281.22,284.736,10.0116,
3016,2018-01-31,281.9,282.73,280.68,283.3,10.104,1.386
3017,2018-02-01,281.58,281.07,280.68,283.06,10.1972,
3018,2018-02-02,275.45,280.08,275.41,280.23,10.3348,
3019,2018-02-05,263.93,273.45,263.31,275.85,10.7436,
3020,2018-02-06,269.13,259.94,258.7,269.7,10.9862,
3021,2018-02-07,267.67,268.5,267.58,272.36,11.204,
3022,2018-02-08,257.63,268.01,257.59,268.17,11.6166,
3023,2018-02-09,261.5,260.8,252.92,263.61,11.9552,
3024,2018-02-12,265.34,263.83,261.6644,267.01,12.2117,
3025,2018-02-13,266.0,263.97,263.31,266.62,12.4645,
3026,2018-02-14,269.59,264.31,264.3,270.0,12.6566,
3027,2018-02-15,273.03,271.57,268.77,273.04,12.828,1.05
3028,2018-02-16,273.11,272.32,272.27,275.32,12.9966,
3029,2018-02-20,271.4,272.03,270.5,273.67,13.1939,
3030,2018-02-21,270.05,271.9,269.94,274.72,13.4038,
3031,2018-02-22,270.4,271.1,269.64,273.05,13.5732,
3032,2018-02-23,274.71,271.79,271.25,274.71,13.7005,
3033,2018-02-26,277.9,275.93,275.26,278.01,13.8303,
3034,2018-02-27,274.43,278.11,274.36,278.92,13.9895,
3035,2018-02-28,271.65,275.68,271.29,276.19,14.1334,1.904
3036,2018-03-01,267.7,271.41,266.0,273.17,14.3502,
3037,2018-03-02,269.08,265.8,264.82,269.72,14.5092,
3038,2018-03-05,272.19,267.73,267.61,272.89,14.6696,
3039,2018-03-06,272.88,273.3,271.18,273.39,14.8156,
3040,2018-03-07,272.78,270.42,270.2,273.18,14.9536,
3041,2018-03-08,274.1,273.55,272.42,274.24,15.0617,
3042,2018-03-09,278.87,275.7,275.34,278.87,15.1324,
3043,2018-03-12,278.52,279.2,278.0801,279.91,15.2239,
3044,2018-03-13,276.72,279.84,276.03,280.41,15.2946,
3045,2018-03-14,275.3,277.81,274.67,278.02,15.3595,
3046,2018-03-15,275.0,275.88,274.43,276.61,15.4411,1.898
3047,2018-03-16,274.2,274.5,274.14,275.39,15.5016,
3048,2018-03-19,270.49,273.35,268.62,274.3957,15.559,
3049,2018-03-20,270.95,270.94,270.18,271.67,15.3465,
3050,2018-03-21,270.43,270.9,270.19,273.27,15.2816,
3051,2018-03-22,263.67,267.91,263.36,268.87,15.3107,
3052,2018-03-23,258.05,264.17,257.83,265.02,15.1704,
3053,2018-03-26,265.11,262.13,259.41,265.43,15.0689,
3054,2018-03-27,260.6,266.17,258.84,266.77,15.1117,
3055,2018-03-28,259.83,260.75,258.58,262.64,15.175,
3056,2018-03-29,263.15,261.12,259.8389,265.26,15.2483,1.587
3057,2018-04-02,257.47,262.55,254.67,263.13,15.4119,
3058,2018-04-03,260.77,258.87,256.84,261.31,15.5269,
3059,2018-04-04,263.56,256.75,256.6,264.355,15.5923,
3060,2018-04-05,265.64,265.55,264.32,266.64,15.6168,
3061,2018-04-06,259.72,263.42,258.0,265.11,15.7339,
3062,2018-04-09,261.0,261.37,259.9356,264.84,15.8835,
3063,2018-04-10,265.15,264.27,262.98,266.04,16.0209,
3064,2018-04-11,263.76,263.47,263.39,265.64,16.1082,
3065,2018-04-12,265.93,265.26,265.06,267.0,16.141,
3066,2018-04-13,265.15,267.41,264.01,267.54,16.0933,1.648
3067,2018-04-16,267.33,267.0,266.07,268.2,16.0509,
3068,2018-04-17,270.19,269.33,268.75,270.87,15.995,
3069,2018-04-18,270.39,270.69,269.87,271.3,15.9418,
3070,2018-04-19,268.89,269.65,267.72,269.88,15.9061,
3071,2018-04-20,266.61,268.81,265.61,269.06,15.912,
3072,2018-04-23,266.57,267.26,265.35,267.89,15.9529,
3073,2018-04-24,262.98,267.73,261.28,267.9762,16.0066,
3074,2018-04-25,263.63,262.91,260.85,264.13,16.0454,
3075,2018-04-26,266.31,264.79,264.29,267.2452,16.0322,
3076,2018-04-27,266.56,267.0,265.5,267.34,16.011,
3077,2018-04-30,264.51,267.26,264.43,267.89,16.03,2.511
3078,2018-05-01,264.98,263.87,262.11,265.1,15.9866,
3079,2018-05-02,263.2,264.76,262.76,265.68,15.9612,
3080,2018-05-03,262.62,262.26,259.05,263.36,15.9452,
3081,2018-05-04,266.02,261.52,261.15,266.7892,15.8275,
3082,2018-05-07,266.92,266.89,266.11,268.02,15.6754,
3083,2018-05-08,266.92,266.5,265.15,267.325,15.5598,
3084,2018-05-09,269.5,267.68,267.09,269.865,15.371,
3085,2018-05-10,272.02,270.34,270.22,272.39,15.1472,
3086,2018-05-11,272.85,272.16,271.58,273.15,14.9576,
3087,2018-05-14,272.98,273.34,272.36,274.08,14.6899,
3088,2018-05-15,271.1,271.59,270.03,271.61,14.503,2.246
3089,2018-05-16,272.24,271.14,271.11,272.76,14.3199,
3090,2018-05-17,272.01,271.94,271.13,273.23,14.1652,
3091,2018-05-18,271.33,271.62,270.93,272.03,13.9561,
3092,2018-05-21,273.37,273.01,271.3512,273.98,13.7405,
3093,2018-05-22,272.61,273.96,272.24,274.25,13.5485,
3094,2018-05-23,273.36,271.17,270.99,273.39,13.3526,
3095,2018-05-24,272.8,272.91,270.78,273.22,13.1888,
3096,2018-05-25,272.15,272.15,271.58,272.86,13.0555,
3097,2018-05-29,269.02,270.31,267.76,271.17,13.0128,
3098,2018-05-30,272.61,270.5,270.42,273.11,12.9761,
3099,2018-05-31,270.94,272.15,270.255,272.49,12.9533,2.288
3100,2018-06-01,273.6,272.41,272.33,273.94,12.8889,
3101,2018-06-04,274.9,274.53,274.26,275.185,12.7924,
3102,2018-06-05,275.1,275.05,274.18,275.53,12.6902,
3103,2018-06-06,277.4,275.79,275.09,277.52,12.5402,
3104,2018-06-07,277.37,277.95,276.34,278.28,12.3903,
3105,2018-06-08,278.19,276.85,276.66,278.25,12.2821,
3106,2018-06-11,278.56,278.44,278.31,279.37,12.1772,
3107,2018-06-12,278.92,279.03,278.19,279.33,12.0535,
3108,2018-06-13,278.03,279.19,277.8,279.48,11.9556,
3109,2018-06-14,278.73,279.01,278.0599,279.33,11.8292,
3110,2018-06-15,277.13,276.6,275.35,277.51,11.7137,2.178
3111,2018-06-18,276.56,275.49,274.95,276.7,11.634,
3112,2018-06-19,275.5,274.0,273.53,275.75,11.5693,
3113,2018-06-20,275.97,276.27,275.59,276.72,11.4972,
3114,2018-06-21,274.24,275.96,273.68,275.98,11.4727,
3115,2018-06-22,274.74,275.66,274.49,275.785,11.4611,
3116,2018-06-25,271.0,273.44,269.1,273.6162,11.538,
3117,2018-06-26,271.6,271.64,270.79,272.56,11.6118,
3118,2018-06-27,269.35,272.26,269.18,273.865,11.6854,
3119,2018-06-28,270.89,269.29,268.49,271.75,11.7638,
3120,2018-06-29,271.28,272.12,271.1495,273.66,11.8223,2.062
3121,2018-07-02,271.86,269.51,269.24,272.04,11.8758,
3122,2018-07-03,270.9,272.87,270.42,272.98,11.9471,
3123,2018-07-05,273.11,272.17,270.96,273.18,11.9965,
3124,2018-07-06,275.42,273.14,272.715,275.84,12.0323,
3125,2018-07-09,277.9,276.55,276.5,277.96,12.0423,
3126,2018-07-10,278.9,278.41,278.08,279.01,12.0433,
3127,2018-07-11,276.86,277.15,276.52,278.04,12.0026,
3128,2018-07-12,279.37,278.28,277.6,279.43,11.9753,
3129,2018-07-13,279.59,279.17,278.66,279.93,11.9347,2.758
3130,2018-07-16,279.34,279.64,278.84,279.803,11.9259,
3131,2018-07-17,280.47,278.47,278.41,280.91,11.9105,
3132,2018-07-18,281.06,280.56,280.06,281.18,11.9002,
3133,2018-07-19,280.0,280.31,279.46,280.74,11.9195,
3134,2018-07-20,279.68,279.77,279.5,280.48,11.932,
3135,2018-07-23,280.2,279.45,279.06,280.43,11.9398,
3136,2018-07-24,281.61,281.79,280.63,282.56,11.9404,
3137,2018-07-25,284.01,281.33,281.28,284.37,11.9517,
3138,2018-07-26,283.34,283.2,283.09,284.11,11.9332,
3139,2018-07-27,281.42,283.71,280.38,283.82,11.9436,
3140,2018-07-30,279.95,281.51,279.36,281.69,11.9572,
3141,2018-07-31,281.33,280.81,280.38,282.02,11.952,2.344
3142,2018-08-01,280.86,281.56,280.1315,282.13,11.9319,
3143,2018-08-02,282.39,279.39,279.16,282.58,11.9152,
3144,2018-08-03,283.6,282.53,282.33,283.6577,11.8645,
3145,2018-08-06,284.64,283.64,283.2015,284.99,11.8157,
3146,2018-08-07,285.58,285.39,285.24,286.01,11.6943,
3147,2018-08-08,285.46,285.39,284.94,285.91,11.588,
3148,2018-08-09,285.07,285.53,284.915,285.97,11.458,
3149,2018-08-10,283.16,283.45,282.36,284.055,11.3629,
3150,2018-08-13,282.1,283.47,281.77,284.16,11.3136,
3151,2018-08-14,283.9,282.92,282.4833,284.17,11.2412,
3152,2018-08-15,281.78,282.38,280.16,282.54,11.1982,2.538
3153,2018-08-16,284.06,283.4,283.36,285.04,11.1488,
3154,2018-08-17,285.06,283.83,283.37,285.5601,11.116,
3155,2018-08-20,285.67,285.57,285.06,285.97,11.1076,
3156,2018-08-21,286.34,286.25,285.7135,287.31,11.1011,
3157,2018-08-22,286.17,285.88,285.575,286.76,11.0847,
3158,2018-08-23,285.79,285.97,285.43,286.94,11.0833,
3159,2018-08-24,287.51,286.44,286.38,287.67,11.0815,
3160,2018-08-27,289.78,288.86,288.68,289.9,11.0668,
3161,2018-08-28,289.92,290.3,289.4,290.4175,11.0739,
3162,2018-08-29,291.48,290.16,289.8854,291.74,11.0828,
3163,2018-08-30,290.3,290.94,289.63,291.36,11.0962,
3164,2018-08-31,290.31,289.84,289.29,290.81,11.097,2.616
3165,2018-09-04,289.81,289.84,288.68,290.21,11.1164,
3166,2018-09-05,289.03,289.41,287.89,289.64,11.1599,
3167,2018-09-06,288.16,289.15,287.0,289.49,11.2033,
3168,2018-09-07,287.6,286.98,286.71,288.7,11.2608,
3169,2018-09-10,288.1,288.74,287.88,289.04,11.296,
3170,2018-09-11,289.05,287.37,286.975,289.55,11.3023,
3171,2018-09-12,289.12,289.06,288.23,289.8,11.3157,
3172,2018-09-13,290.83,290.32,289.995,291.0384,11.3099,
3173,2018-09-14,290.88,291.06,290.0,291.27,11.2999,2.511
3174,2018-09-17,289.34,290.82,289.03,290.86,11.3189,
3175,2018-09-18,290.91,289.58,289.55,291.58,11.3345,
3176,2018-09-19,291.22,290.97,290.825,291.69,11.3472,
3177,2018-09-20,293.58,292.64,291.2363,293.94,11.3573,
3178,2018-09-21,291.99,293.09,291.81,293.22,11.3736,
3179,2018-09-24,291.02,291.34,290.37,291.5,11.3712,
3180,2018-09-25,290.75,291.53,290.4833,291.65,11.3512,
3181,2018-09-26,289.88,290.91,289.41,292.24,11.3564,
3182,2018-09-27,290.69,290.41,290.1,291.91,11.3245,
3183,2018-09-28,290.72,289.99,289.95,291.28,11.3098,2.192
3184,2018-10-01,291.73,292.11,290.98,292.93,11.3066,
3185,2018-10-02,291.56,291.56,291.14,292.355,11.3119,
3186,2018-10-03,291.72,292.74,291.32,293.21,11.3204,
3187,2018-10-04,289.44,291.18,287.66,291.24,11.3523,
3188,2018-10-05,287.82,289.69,286.22,290.27,11.4088,
3189,2018-10-08,287.82,287.05,285.5,288.22,11.4792,
3190,2018-10-09,287.4,287.39,286.77,288.86,11.553,
3191,2018-10-10,278.3,286.83,277.88,286.91,11.7381,
3192,2018-10-11,272.17,277.08,270.36,278.9,11.9476,
3193,2018-10-12,275.95,276.77,272.37,277.09,12.1006,
3194,2018-10-15,274.4,275.55,274.3,277.04,12.2801,1.493
3195,2018-10-16,280.4,276.6,276.07,280.82,12.3771,
3196,2018-10-17,280.45,280.44,277.56,281.15,12.4573,
3197,2018-10-18,276.4,279.4,274.97,280.07,12.5859,
3198,2018-10-19,276.25,277.13,275.47,279.3,12.7198,
3199,2018-10-22,275.01,277.0,274.41,277.36,12.8577,
3200,2018-10-23,273.61,270.95,268.61,274.87,13.0287,
3201,2018-10-24,265.32,273.33,264.7,273.76,13.2742,
3202,2018-10-25,270.08,267.38,266.23,271.81,13.5658,
3203,2018-10-26,265.33,265.92,262.29,271.0,13.8365,
3204,2018-10-29,263.86,268.8,259.85,270.25,14.1049,
3205,2018-10-30,267.77,263.67,263.12,268.12,14.3732,
3206,2018-10-31,270.63,270.65,270.12,273.23,14.615,1.318
3207,2018-11-01,273.51,271.6,270.38,273.73,14.83,
3208,2018-11-02,271.89,274.75,269.59,275.23,15.0455,
3209,2018-11-05,273.39,272.44,271.35,274.01,15.2516,
3210,2018-11-06,275.12,273.32,273.25,275.3,15.4189,
3211,2018-11-07,281.01,277.56,277.08,281.1,15.5244,
3212,2018-11-08,280.5,280.11,279.22,281.22,15.6392,
3213,2018-11-09,277.76,279.03,276.18,279.24,15.7784,
3214,2018-11-12,272.57,277.19,271.99,277.46,15.9744,
3215,2018-11-13,272.06,273.09,271.25,275.325,16.1615,
3216,2018-11-14,270.2,274.16,268.45,274.61,16.3944,
3217,2018-11-15,273.02,268.78,267.0102,273.54,16.5636,1.709
3218,2018-11-16,273.73,271.79,271.21,274.75,16.6948,
3219,2018-11-19,269.1,273.05,268.07,273.38,16.8484,
3220,2018-11-20,264.12,265.36,263.15,267.0,17.0595,
3221,2018-11-21,265.02,265.86,265.01,267.15,17.1187,
3222,2018-11-23,263.25,263.18,263.07,264.8234,17.172,
3223,2018-11-26,267.5,265.78,265.34,267.75,17.2096,
3224,2018-11-27,268.4,266.34,265.66,268.4,17.2359,
3225,2018-11-28,274.58,269.6,268.3272,274.58,17.2986,
3226,2018-11-29,273.98,273.71,272.43,275.55,17.3824,
3227,2018-11-30,275.65,273.81,273.45,276.28,17.3982,1.883
3228,2018-12-03,279.3,280.28,277.505,280.4,17.3489,
3229,2018-12-04,270.25,278.37,269.9,278.85,17.3985,
3230,2018-12-06,269.84,265.92,262.44,269.97,17.4385,
3231,2018-12-07,263.57,269.46,262.63,271.22,17.4739,
3232,2018-12-10,264.07,263.37,258.62,265.1613,17.4537,
3233,2018-12-11,264.13,267.66,262.48,267.87,17.465,
3234,2018-12-12,265.46,267.47,265.37,269.0,17.4535,
3235,2018-12-13,265.37,266.52,264.12,267.49,17.4419,
3236,2018-12-14,260.47,262.96,259.85,264.03,17.4969,1.337
3237,2018-12-17,255.36,259.4,253.525,260.65,17.6279,
3238,2018-12-18,255.08,257.2,253.28,257.95,17.7518,
3239,2018-12-19,251.26,255.17,249.35,259.4,17.8793,
3240,2018-12-20,247.17,249.86,244.65,251.62,18.0861,
3241,2018-12-21,240.7,246.74,239.98,249.71,18.3763,
3242,2018-12-24,234.34,239.04,234.27,240.8355,18.7207,
3243,2018-12-26,246.18,235.97,233.76,246.18,18.9718,
3244,2018-12-27,248.07,242.57,238.96,248.29,19.1675,
3245,2018-12-28,247.75,249.58,246.45,251.4,19.3567,
3246,2018-12-31,249.92,249.56,247.47,250.19,19.4556,1.116
3247,2019-01-02,250.18,245.98,245.95,251.21,19.5576,
3248,2019-01-03,244.21,248.23,243.67,248.57,19.7299,
3249,2019-01-04,252.39,247.59,247.17,253.11,19.7988,
3250,2019-01-07,254.38,252.69,251.69,255.95,19.811,
3251,2019-01-08,256.77,256.82,254.0,257.31,19.8286,
3252,2019-01-09,257.97,257.56,256.19,258.91,19.8038,
3253,2019-01-10,258.88,256.26,255.5,259.16,19.8302,
3254,2019-01-11,258.98,257.68,257.03,259.0098,19.8288,
3255,2019-01-14,257.4,256.86,256.41,258.3,19.8693,
3256,2019-01-15,260.35,257.82,257.81,260.7,19.8501,1.845
3257,2019-01-16,260.98,260.83,260.6,261.9666,19.8358,
3258,2019-01-17,262.96,260.01,259.96,263.92,19.872,
3259,2019-01-18,266.46,264.98,262.998,266.98,19.8105,
3260,2019-01-22,262.86,264.82,261.06,265.06,19.7946,
3261,2019-01-23,263.41,264.01,260.66,264.79,19.711,
3262,2019-01-24,263.55,263.21,262.08,264.2,19.6278,
3263,2019-01-25,265.78,265.61,263.6595,266.7,19.5303,
3264,2019-01-28,263.76,263.39,261.79,263.83,19.4631,
3265,2019-01-29,263.41,263.92,262.48,264.55,19.4079,
3266,2019-01-30,267.58,265.1,264.25,268.52,19.288,
3267,2019-01-31,269.93,267.51,267.27,270.47,19.0996,1.789
3268,2019-02-01,270.06,270.15,269.18,271.2,18.8854,
3269,2019-02-04,271.96,270.11,269.36,272.03,18.6483,
3270,2019-02-05,273.1,272.44,271.88,273.44,18.3748,
3271,2019-02-06,272.74,272.79,271.92,273.34,18.0663,
3272,2019-02-07,270.14,270.94,268.29,271.55,17.7273,
3273,2019-02-08,270.47,268.75,267.83,270.58,17.4547,
3274,2019-02-11,270.62,271.2,270.03,271.49,17.179,
3275,2019-02-12,274.1,272.42,272.34,274.52,16.8977,
3276,2019-02-13,274.99,275.03,274.56,275.93,16.6441,
3277,2019-02-14,274.38,273.78,272.87,275.64,16.4528,
3278,2019-02-15,277.37,276.36,276.13,277.41,16.1733,2.1
3279,2019-02-19,277.85,276.4813,276.47,278.58,15.9594,
3280,2019-02-20,278.41,277.81,277.25,278.92,15.734,
3281,2019-02-21,277.42,277.7,276.345,278.1,15.5461,
3282,2019-02-22,279.14,278.11,277.4029,279.36,15.3656,
3283,2019-02-25,279.52,280.73,279.43,281.31,15.1895,
3284,2019-02-26,279.32,279.13,278.9,280.3,15.0512,
3285,2019-02-27,279.2,278.52,277.48,279.59,14.8937,
3286,2019-02-28,278.68,278.96,278.32,279.45,14.7754,2.299
3287,2019-03-01,280.42,280.44,278.82,280.88,14.6432,
3288,2019-03-04,279.4,281.6,276.84,281.87,14.5351,
3289,2019-03-05,279.02,279.54,278.41,279.76,14.4343,
3290,2019-03-06,277.33,279.15,276.97,279.16,14.301,
3291,2019-03-07,275.01,276.83,274.07,276.99,14.1962,
3292,2019-03-08,274.46,272.94,272.42,274.65,14.1194,
3293,2019-03-11,278.44,275.26,275.23,278.62,14.0161,
3294,2019-03-12,279.49,279.06,278.85,280.07,13.8733,
3295,2019-03-13,281.34,280.48,280.3,282.38,13.7135,
3296,2019-03-14,281.16,281.37,280.6662,281.84,13.5912,
3297,2019-03-15,281.31,280.54,280.33,282.21,13.4863,1.766
3298,2019-03-18,282.33,281.55,281.3,282.66,13.408,
3299,2019-03-19,282.4,283.51,281.41,284.36,13.3661,
3300,2019-03-20,281.55,282.16,280.32,283.5,13.3166,
3301,2019-03-21,284.73,280.64,280.59,285.18,13.275,
3302,2019-03-22,279.25,283.22,279.18,283.8034,13.2642,
3303,2019-03-25,279.04,278.87,277.64,280.1853,13.267,
3304,2019-03-26,281.12,280.99,279.56,282.18,13.2498,
3305,2019-03-27,279.65,281.11,277.93,281.76,13.2589,
3306,2019-03-28,280.71,280.35,279.07,281.21,13.2667,
3307,2019-03-29,282.48,282.39,281.14,282.84,13.2273,1.837
3308,2019-04-01,285.83,284.7,284.4,286.16,13.2002,
3309,2019-04-02,285.97,286.04,285.09,286.23,13.1641,
3310,2019-04-03,286.42,287.32,285.75,287.76,13.1598,
3311,2019-04-04,287.18,286.78,286.01,287.459,13.1385,
3312,2019-04-05,288.57,287.92,287.6,288.63,13.1185,
3313,2019-04-08,288.79,288.1,287.37,288.91,13.0996,
3314,2019-04-09,287.31,287.72,286.7,288.08,13.0907,
3315,2019-04-10,288.29,287.77,287.31,288.3899,13.0733,
3316,2019-04-11,288.21,288.83,287.578,288.84,13.0534,
3317,2019-04-12,290.16,290.0,288.261,290.47,13.0364,
3318,2019-04-15,289.97,290.24,289.075,290.35,12.9981,2.306
3319,2019-04-16,290.16,290.95,289.5,291.01,12.9598,
3320,2019-04-17,289.45,291.4,288.99,291.425,12.9053,
3321,2019-04-18,290.02,290.1,288.66,290.32,12.8216,
3322,2019-04-22,290.27,289.17,289.07,290.435,12.7369,
3323,2019-04-23,292.88,290.68,290.42,293.14,12.6818,
3324,2019-04-24,292.23,292.79,292.07,293.16,12.653,
3325,2019-04-25,292.05,292.12,290.73,292.78,12.6453,
3326,2019-04-26,293.41,292.1,291.2401,293.49,12.623,
3327,2019-04-29,293.87,293.51,293.41,294.45,12.604,
3328,2019-04-30,294.02,293.49,291.92,294.34,12.582,2.852
3329,2019-05-01,291.81,294.72,291.8,294.95,12.575,
3330,2019-05-02,291.18,291.68,289.52,292.7,12.5743,
3331,2019-05-03,294.03,292.82,291.2998,294.34,12.5469,
3332,2019-05-06,292.82,289.25,288.9,293.31,12.4952,
3333,2019-05-07,287.93,290.15,285.81,290.81,12.5415,
3334,2019-05-08,287.53,287.53,286.87,289.43,12.592,
3335,2019-05-09,286.66,285.23,283.3,287.33,12.6279,
3336,2019-05-10,288.1,285.62,282.3,288.94,12.6301,
3337,2019-05-13,280.86,282.42,279.93,283.49,12.7316,
3338,2019-05-14,283.4,281.99,281.85,285.1,12.8233,
3339,2019-05-15,285.06,281.59,281.36,285.77,12.9044,1.679
3340,2019-05-16,287.7,285.84,285.76,289.21,12.9378,
3341,2019-05-17,285.84,285.14,285.1207,288.6,13.0013,
3342,2019-05-20,283.95,284.06,283.12,285.43,13.0972,
3343,2019-05-21,286.51,285.83,285.55,286.93,13.1503,
3344,2019-05-22,285.63,285.45,285.1,286.69,13.183,
3345,2019-05-23,282.14,283.16,280.57,283.21,13.2839,
3346,2019-05-24,282.78,283.74,282.09,284.2,13.3727,
3347,2019-05-28,280.15,283.09,280.13,284.15,13.4989,
3348,2019-05-29,278.27,278.91,276.71,279.36,13.65,
3349,2019-05-30,279.03,279.11,277.805,280.04,13.7843,
3350,2019-05-31,275.27,276.2,275.24,277.12,13.9487,2.121
3351,2019-06-03,274.57,275.31,273.09,276.5521,14.1175,
3352,2019-06-04,280.53,277.12,276.62,280.68,14.2405,
3353,2019-06-05,282.96,282.33,280.32,282.99,14.3528,
3354,2019-06-06,284.8,283.29,282.57,285.55,14.4423,
